id,gender,age,exercise_importance,fitness_level,regularity,do_you,time,time_spent,balanced_diet,health_level,recommend_fitness,equipment,barriers,exercises,prevents_balanced,motivation
3409,Female,19 to 25,3,Unfit,Never,I don't really exercise,Evening,I don't really exercise,No,1,No,No,I can't stay motivated,I don't really exercise,Temptation and cravings,I'm sorry ... I'm not really interested in exercising
3410,Female,19 to 25,3,Unfit,Never,I don't really exercise,Evening,I don't really exercise,No,1,No,No,I'll become too tired,I don't really exercise,Ease of access to fast food,I'm sorry ... I'm not really interested in exercising
3411,Female,19 to 25,3,Unfit,Never,I don't really exercise,Evening,I don't really exercise,No,1,No,No,I'll become too tired,I don't really exercise,Temptation and cravings,I'm sorry ... I'm not really interested in exercising
3412,Female,19 to 25,3,Unfit,Never,I don't really exercise,Evening,I don't really exercise,No,1,No,No,I don't really enjoy exercising,I don't really exercise,Ease of access to fast food,I'm sorry ... I'm not really interested in exercising
3413,Female,19 to 25,3,Unfit,Never,I don't really exercise,Evening,I don't really exercise,No,1,No,No,I don't really enjoy exercising,I don't really exercise,Temptation and cravings,I'm sorry ... I'm not really interested in exercising
3414,Male,19 to 25,5,Unfit,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,Yes,No,I don't have enough time,Gym,Lack of time,I want to be fit
3415,Male,19 to 25,5,Unfit,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,Yes,No,I don't have enough time,Gym,Lack of time,I want to be flexible
3416,Male,19 to 25,5,Unfit,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,Yes,No,I don't have enough time,Gym,Lack of time,I want to relieve stress
3417,Male,19 to 25,5,Unfit,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,Yes,No,I'll become too tired,Gym,Lack of time,I want to be fit
3418,Male,19 to 25,5,Unfit,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,Yes,No,I'll become too tired,Gym,Lack of time,I want to be flexible
3419,Male,19 to 25,5,Unfit,2 to 3 times a week,Alone,Early morning,30 minutes,Not always,2,Yes,No,I'll become too tired,Gym,Lack of time,I want to relieve stress
3420,Female,15 to 18,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I'll become too tired,Walking or jogging,Ease of access to fast food,I want to be fit
3421,Female,15 to 18,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I'll become too tired,Walking or jogging,Ease of access to fast food,I want to lose weight
3422,Female,15 to 18,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I'll become too tired,Walking or jogging,Temptation and cravings,I want to be fit
3423,Female,15 to 18,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I'll become too tired,Walking or jogging,Temptation and cravings,I want to lose weight
3424,Male,30 to 40,5,Average,3 to 4 times a week,Alone,Early morning,30 minutes,No,3,Yes,No,I don't have enough time,Gym,Lack of time,I want to lose weight
3425,Male,30 to 40,5,Average,3 to 4 times a week,Alone,Early morning,30 minutes,No,3,Yes,No,I don't have enough time,Gym,Lack of time,I want to be flexible
3426,Male,40 and above,3,Good,3 to 4 times a week,Alone,Early morning,1 hour,Not always,4,Yes,No,I exercise regularly with no barriers,Walking or jogging,I have a balanced diet,I want to be flexible
3427,Male,19 to 25,3,Average,Never,I don't really exercise,Early morning,I don't really exercise,Not always,2,No,No,I can't stay motivated,I don't really exercise,Ease of access to fast food,I want to relieve stress
3428,Male,19 to 25,3,Average,Never,I don't really exercise,Early morning,I don't really exercise,Not always,2,No,No,I can't stay motivated,I don't really exercise,Temptation and cravings,I want to relieve stress
3429,Female,19 to 25,5,Average,Never,Alone,Early morning,30 minutes,Not always,3,No,No,I'll become too tired,Walking or jogging,Cost,I want to be fit
3430,Female,19 to 25,5,Average,Never,Alone,Early morning,30 minutes,Not always,3,No,No,I'll become too tired,Walking or jogging,Cost,I want to lose weight
3431,Female,19 to 25,3,Average,1 to 2 times a week,Alone,Evening,30 minutes,Not always,3,Yes,No,I don't have enough time,Walking or jogging,Lack of time,I want to be fit
3432,Female,19 to 25,3,Average,1 to 2 times a week,Alone,Evening,30 minutes,Not always,3,Yes,No,I don't have enough time,Walking or jogging,Lack of time,I want to lose weight
3433,Female,19 to 25,3,Average,1 to 2 times a week,Alone,Evening,30 minutes,Not always,3,Yes,No,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to be fit
3434,Female,19 to 25,3,Average,1 to 2 times a week,Alone,Evening,30 minutes,Not always,3,Yes,No,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to lose weight
3435,Female,19 to 25,3,Average,1 to 2 times a week,Alone,Evening,30 minutes,Not always,3,Yes,No,I can't stay motivated,Walking or jogging,Lack of time,I want to be fit
3436,Female,19 to 25,3,Average,1 to 2 times a week,Alone,Evening,30 minutes,Not always,3,Yes,No,I can't stay motivated,Walking or jogging,Lack of time,I want to lose weight
3437,Female,19 to 25,3,Average,1 to 2 times a week,Alone,Evening,30 minutes,Not always,3,Yes,No,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to be fit
3438,Female,19 to 25,3,Average,1 to 2 times a week,Alone,Evening,30 minutes,Not always,3,Yes,No,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to lose weight
3439,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be fit
3440,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
3441,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to lose weight
3442,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to achieve a sporting goal
3443,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I don't have enough time,Gym,Temptation and cravings,I want to be fit
3444,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I don't have enough time,Gym,Temptation and cravings,I want to increase muscle mass and strength
3445,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I don't have enough time,Gym,Temptation and cravings,I want to lose weight
3446,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I don't have enough time,Gym,Temptation and cravings,I want to achieve a sporting goal
3447,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I don't have enough time,Swimming,Temptation and cravings,I want to be fit
3448,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I don't have enough time,Swimming,Temptation and cravings,I want to increase muscle mass and strength
3449,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I don't have enough time,Swimming,Temptation and cravings,I want to lose weight
3450,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I don't have enough time,Swimming,Temptation and cravings,I want to achieve a sporting goal
3451,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I don't have enough time,Lifting weights,Temptation and cravings,I want to be fit
3452,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I don't have enough time,Lifting weights,Temptation and cravings,I want to increase muscle mass and strength
3453,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I don't have enough time,Lifting weights,Temptation and cravings,I want to lose weight
3454,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I don't have enough time,Lifting weights,Temptation and cravings,I want to achieve a sporting goal
3455,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I have an injury,Walking or jogging,Temptation and cravings,I want to be fit
3456,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I have an injury,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
3457,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I have an injury,Walking or jogging,Temptation and cravings,I want to lose weight
3458,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I have an injury,Walking or jogging,Temptation and cravings,I want to achieve a sporting goal
3459,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I have an injury,Gym,Temptation and cravings,I want to be fit
3460,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I have an injury,Gym,Temptation and cravings,I want to increase muscle mass and strength
3461,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I have an injury,Gym,Temptation and cravings,I want to lose weight
3462,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I have an injury,Gym,Temptation and cravings,I want to achieve a sporting goal
3463,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I have an injury,Swimming,Temptation and cravings,I want to be fit
3464,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I have an injury,Swimming,Temptation and cravings,I want to increase muscle mass and strength
3465,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I have an injury,Swimming,Temptation and cravings,I want to lose weight
3466,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I have an injury,Swimming,Temptation and cravings,I want to achieve a sporting goal
3467,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I have an injury,Lifting weights,Temptation and cravings,I want to be fit
3468,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I have an injury,Lifting weights,Temptation and cravings,I want to increase muscle mass and strength
3469,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I have an injury,Lifting weights,Temptation and cravings,I want to lose weight
3470,Female,15 to 18,5,Very good,5 to 6 times a week,With a friend,Early morning,2 hours,Yes,4,Yes,Yes,I have an injury,Lifting weights,Temptation and cravings,I want to achieve a sporting goal
3471,Female,30 to 40,2,Average,1 to 2 times a week,Alone,Evening,30 minutes,Not always,2,No,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be fit
3472,Female,30 to 40,2,Average,1 to 2 times a week,Alone,Evening,30 minutes,Not always,2,No,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to lose weight
3473,Female,30 to 40,2,Average,1 to 2 times a week,Alone,Evening,30 minutes,Not always,2,No,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to be fit
3474,Female,30 to 40,2,Average,1 to 2 times a week,Alone,Evening,30 minutes,Not always,2,No,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to lose weight
3475,Female,26 to 30,3,Average,1 to 2 times a week,With a friend,Early morning,2 hours,Not always,3,Yes,Yes,I'll become too tired,Walking or jogging,Ease of access to fast food,I want to lose weight
3476,Female,26 to 30,3,Average,1 to 2 times a week,With a friend,Early morning,2 hours,Not always,3,Yes,Yes,I'll become too tired,Walking or jogging,I have a balanced diet,I want to lose weight
3477,Female,26 to 30,3,Average,1 to 2 times a week,With a friend,Early morning,2 hours,Not always,3,Yes,Yes,I'll become too tired,Yoga,Ease of access to fast food,I want to lose weight
3478,Female,26 to 30,3,Average,1 to 2 times a week,With a friend,Early morning,2 hours,Not always,3,Yes,Yes,I'll become too tired,Yoga,I have a balanced diet,I want to lose weight
3479,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to be fit
3480,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to lose weight
3481,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to be flexible
3482,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to relieve stress
3483,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Walking or jogging,I have a balanced diet,I want to be fit
3484,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Walking or jogging,I have a balanced diet,I want to lose weight
3485,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Walking or jogging,I have a balanced diet,I want to be flexible
3486,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Walking or jogging,I have a balanced diet,I want to relieve stress
3487,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Yoga,Ease of access to fast food,I want to be fit
3488,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Yoga,Ease of access to fast food,I want to lose weight
3489,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Yoga,Ease of access to fast food,I want to be flexible
3490,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Yoga,Ease of access to fast food,I want to relieve stress
3491,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Yoga,I have a balanced diet,I want to be fit
3492,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Yoga,I have a balanced diet,I want to lose weight
3493,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Yoga,I have a balanced diet,I want to be flexible
3494,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Yoga,I have a balanced diet,I want to relieve stress
3495,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Lifting weights,Ease of access to fast food,I want to be fit
3496,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Lifting weights,Ease of access to fast food,I want to lose weight
3497,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Lifting weights,Ease of access to fast food,I want to be flexible
3498,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Lifting weights,Ease of access to fast food,I want to relieve stress
3499,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Lifting weights,I have a balanced diet,I want to be fit
3500,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Lifting weights,I have a balanced diet,I want to lose weight
3501,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Lifting weights,I have a balanced diet,I want to be flexible
3502,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Lifting weights,I have a balanced diet,I want to relieve stress
3503,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Team sport,Ease of access to fast food,I want to be fit
3504,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Team sport,Ease of access to fast food,I want to lose weight
3505,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Team sport,Ease of access to fast food,I want to be flexible
3506,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Team sport,Ease of access to fast food,I want to relieve stress
3507,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Team sport,I have a balanced diet,I want to be fit
3508,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Team sport,I have a balanced diet,I want to lose weight
3509,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Team sport,I have a balanced diet,I want to be flexible
3510,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I can't stay motivated,Team sport,I have a balanced diet,I want to relieve stress
3511,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Walking or jogging,Ease of access to fast food,I want to be fit
3512,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Walking or jogging,Ease of access to fast food,I want to lose weight
3513,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Walking or jogging,Ease of access to fast food,I want to be flexible
3514,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Walking or jogging,Ease of access to fast food,I want to relieve stress
3515,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Walking or jogging,I have a balanced diet,I want to be fit
3516,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Walking or jogging,I have a balanced diet,I want to lose weight
3517,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Walking or jogging,I have a balanced diet,I want to be flexible
3518,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Walking or jogging,I have a balanced diet,I want to relieve stress
3519,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Yoga,Ease of access to fast food,I want to be fit
3520,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Yoga,Ease of access to fast food,I want to lose weight
3521,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Yoga,Ease of access to fast food,I want to be flexible
3522,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Yoga,Ease of access to fast food,I want to relieve stress
3523,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Yoga,I have a balanced diet,I want to be fit
3524,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Yoga,I have a balanced diet,I want to lose weight
3525,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Yoga,I have a balanced diet,I want to be flexible
3526,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Yoga,I have a balanced diet,I want to relieve stress
3527,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Lifting weights,Ease of access to fast food,I want to be fit
3528,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Lifting weights,Ease of access to fast food,I want to lose weight
3529,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Lifting weights,Ease of access to fast food,I want to be flexible
3530,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Lifting weights,Ease of access to fast food,I want to relieve stress
3531,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Lifting weights,I have a balanced diet,I want to be fit
3532,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Lifting weights,I have a balanced diet,I want to lose weight
3533,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Lifting weights,I have a balanced diet,I want to be flexible
3534,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Lifting weights,I have a balanced diet,I want to relieve stress
3535,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Team sport,Ease of access to fast food,I want to be fit
3536,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Team sport,Ease of access to fast food,I want to lose weight
3537,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Team sport,Ease of access to fast food,I want to be flexible
3538,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Team sport,Ease of access to fast food,I want to relieve stress
3539,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Team sport,I have a balanced diet,I want to be fit
3540,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Team sport,I have a balanced diet,I want to lose weight
3541,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Team sport,I have a balanced diet,I want to be flexible
3542,Female,19 to 25,5,Good,1 to 2 times a week,Alone,Early morning,1 hour,Yes,5,Yes,No,I exercise regularly with no barriers,Team sport,I have a balanced diet,I want to relieve stress
3543,Male,40 and above,3,Good,Never,I don't really exercise,Early morning,I don't really exercise,Not always,3,No,No,I don't have enough time,I don't really exercise,Temptation and cravings,I'm sorry ... I'm not really interested in exercising
3544,Female,30 to 40,5,Good,3 to 4 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I exercise regularly with no barriers,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
3545,Female,30 to 40,5,Good,3 to 4 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I exercise regularly with no barriers,Walking or jogging,Temptation and cravings,I want to lose weight
3546,Female,30 to 40,5,Good,3 to 4 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I exercise regularly with no barriers,Walking or jogging,Temptation and cravings,I want to be flexible
3547,Female,30 to 40,5,Good,3 to 4 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I exercise regularly with no barriers,Yoga,Temptation and cravings,I want to increase muscle mass and strength
3548,Female,30 to 40,5,Good,3 to 4 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I exercise regularly with no barriers,Yoga,Temptation and cravings,I want to lose weight
3549,Female,30 to 40,5,Good,3 to 4 times a week,Alone,Early morning,30 minutes,Not always,3,Yes,No,I exercise regularly with no barriers,Yoga,Temptation and cravings,I want to be flexible
3550,Female,19 to 25,4,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,Not always,3,Yes,Yes,I'll become too tired,Gym,Temptation and cravings,I want to be fit
3551,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to be fit
3552,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to be flexible
3553,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to relieve stress
3554,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be fit
3555,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be flexible
3556,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I don't have enough time,Walking or jogging,Temptation and cravings,I want to relieve stress
3557,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I don't have enough time,Yoga,Ease of access to fast food,I want to be fit
3558,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I don't have enough time,Yoga,Ease of access to fast food,I want to be flexible
3559,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I don't have enough time,Yoga,Ease of access to fast food,I want to relieve stress
3560,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I don't have enough time,Yoga,Temptation and cravings,I want to be fit
3561,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I don't have enough time,Yoga,Temptation and cravings,I want to be flexible
3562,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I don't have enough time,Yoga,Temptation and cravings,I want to relieve stress
3563,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I'll become too tired,Walking or jogging,Ease of access to fast food,I want to be fit
3564,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I'll become too tired,Walking or jogging,Ease of access to fast food,I want to be flexible
3565,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I'll become too tired,Walking or jogging,Ease of access to fast food,I want to relieve stress
3566,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I'll become too tired,Walking or jogging,Temptation and cravings,I want to be fit
3567,Female,40 and above,3,Average,Everyday,Alone,Early morning,30 minutes,Yes,3,Yes,No,I'll become too tired,Walking or jogging,Temptation and cravings,I want to be flexible
